,0,1,2
1154,2_366,0.0,"[[1309.0, 385.0, 1375.0, 541.0]]"
1155,2_366,0.0,"[[860.0, 264.0, 940.0, 474.0]]"
1156,2_366,0.0,"[[1000.0, 360.0, 1109.0, 650.0]]"
1157,2_366,0.0,"[[1146.0, 329.0, 1222.0, 560.0]]"
1158,2_366,0.0,"[[946.0, 280.0, 1019.0, 479.0]]"
1159,2_366,0.0,"[[1222.0, 341.0, 1312.0, 577.0]]"
1160,2_366,0.0,"[[1237.0, 405.0, 1377.0, 759.0]]"
1161,2_366,0.0,"[[1076.0, 415.0, 1177.0, 685.0]]"
1162,2_367,0.0,"[[902.0, 279.0, 952.0, 471.0]]"
1163,2_367,0.0,"[[1306.0, 383.0, 1376.0, 541.0]]"
1164,2_367,0.0,"[[860.0, 264.0, 940.0, 474.0]]"
1165,2_367,0.0,"[[1000.0, 360.0, 1109.0, 650.0]]"
1166,2_367,0.0,"[[1146.0, 329.0, 1222.0, 560.0]]"
1167,2_367,0.0,"[[946.0, 280.0, 1019.0, 479.0]]"
1168,2_367,0.0,"[[1222.0, 341.0, 1312.0, 577.0]]"
1169,2_367,0.0,"[[1237.0, 405.0, 1377.0, 759.0]]"
1170,2_367,0.0,"[[1076.0, 415.0, 1177.0, 685.0]]"
1171,2_368,0.0,"[[902.0, 279.0, 952.0, 471.0]]"
1172,2_368,0.0,"[[1306.0, 383.0, 1376.0, 541.0]]"
1173,2_368,0.0,"[[860.0, 264.0, 940.0, 474.0]]"
1174,2_368,0.0,"[[1000.0, 360.0, 1109.0, 650.0]]"
1175,2_368,0.0,"[[1146.0, 329.0, 1222.0, 560.0]]"
1176,2_368,0.0,"[[946.0, 280.0, 1019.0, 479.0]]"
1177,2_368,0.0,"[[1222.0, 341.0, 1312.0, 577.0]]"
1178,2_368,0.0,"[[1237.0, 405.0, 1377.0, 759.0]]"
1179,2_368,0.0,"[[1076.0, 415.0, 1177.0, 685.0]]"
1180,2_369,0.0,"[[1248.0, 360.0, 1310.0, 559.0]]"
1181,2_369,0.0,"[[1177.0, 335.0, 1263.0, 571.0]]"
1182,2_369,0.0,"[[1152.0, 324.0, 1232.0, 539.0]]"
1183,2_369,0.0,"[[1209.0, 348.0, 1301.0, 584.0]]"
1184,2_369,0.0,"[[1020.0, 351.0, 1120.0, 604.0]]"
1185,2_369,0.0,"[[980.0, 263.0, 1043.0, 456.0]]"
1186,2_369,0.0,"[[896.0, 250.0, 970.0, 455.0]]"
1187,2_369,0.0,"[[1240.0, 413.0, 1376.0, 764.0]]"
1188,2_369,0.0,"[[1081.0, 408.0, 1176.0, 682.0]]"
1189,2_370,0.0,"[[1248.0, 360.0, 1310.0, 559.0]]"
1190,2_370,0.0,"[[1177.0, 335.0, 1263.0, 572.0]]"
1191,2_370,0.0,"[[1152.0, 324.0, 1232.0, 540.0]]"
1192,2_370,0.0,"[[1209.0, 348.0, 1301.0, 584.0]]"
1193,2_370,0.0,"[[1020.0, 351.0, 1119.0, 603.0]]"
1194,2_370,0.0,"[[980.0, 263.0, 1043.0, 456.0]]"
1195,2_370,0.0,"[[896.0, 250.0, 970.0, 455.0]]"
1196,2_370,0.0,"[[1240.0, 414.0, 1376.0, 763.0]]"
1197,2_370,0.0,"[[1081.0, 408.0, 1176.0, 682.0]]"
1198,2_371,0.0,"[[1176.0, 335.0, 1262.0, 572.0]]"
1199,2_371,0.0,"[[1152.0, 324.0, 1232.0, 540.0]]"
1200,2_371,0.0,"[[1020.0, 351.0, 1120.0, 604.0]]"
1201,2_371,0.0,"[[1209.0, 348.0, 1301.0, 584.0]]"
1202,2_371,0.0,"[[980.0, 263.0, 1043.0, 456.0]]"
1203,2_371,0.0,"[[896.0, 250.0, 970.0, 455.0]]"
1204,2_371,0.0,"[[1240.0, 414.0, 1376.0, 763.0]]"
1205,2_371,0.0,"[[1081.0, 408.0, 1176.0, 682.0]]"
1206,2_372,0.0,"[[1176.0, 335.0, 1262.0, 572.0]]"
1207,2_372,0.0,"[[1152.0, 324.0, 1232.0, 540.0]]"
1208,2_372,0.0,"[[1020.0, 351.0, 1120.0, 603.0]]"
1209,2_372,0.0,"[[1209.0, 348.0, 1301.0, 584.0]]"
1210,2_372,0.0,"[[980.0, 263.0, 1043.0, 456.0]]"
1211,2_372,0.0,"[[896.0, 250.0, 970.0, 455.0]]"
1212,2_372,0.0,"[[1240.0, 412.0, 1376.0, 763.0]]"
1213,2_372,0.0,"[[1081.0, 408.0, 1176.0, 682.0]]"
1214,2_373,0.0,"[[1176.0, 335.0, 1262.0, 572.0]]"
1215,2_373,0.0,"[[1152.0, 324.0, 1232.0, 539.0]]"
1216,2_373,0.0,"[[1020.0, 351.0, 1120.0, 604.0]]"
1217,2_373,0.0,"[[1209.0, 348.0, 1301.0, 584.0]]"
1218,2_373,0.0,"[[980.0, 263.0, 1043.0, 456.0]]"
1219,2_373,0.0,"[[896.0, 250.0, 970.0, 455.0]]"
1220,2_373,0.0,"[[1240.0, 412.0, 1376.0, 763.0]]"
1221,2_373,0.0,"[[1081.0, 408.0, 1176.0, 682.0]]"
1222,2_374,0.0,"[[1176.0, 335.0, 1262.0, 572.0]]"
1223,2_374,0.0,"[[1152.0, 324.0, 1232.0, 539.0]]"
1224,2_374,0.0,"[[1020.0, 351.0, 1120.0, 604.0]]"
1225,2_374,0.0,"[[1209.0, 348.0, 1301.0, 584.0]]"
1226,2_374,0.0,"[[980.0, 263.0, 1043.0, 456.0]]"
1227,2_374,0.0,"[[896.0, 250.0, 970.0, 455.0]]"
1228,2_374,0.0,"[[1240.0, 416.0, 1376.0, 763.0]]"
1229,2_374,0.0,"[[1081.0, 408.0, 1176.0, 682.0]]"
1230,2_375,0.0,"[[1176.0, 335.0, 1262.0, 572.0]]"
1231,2_375,0.0,"[[1152.0, 324.0, 1232.0, 539.0]]"
1232,2_375,0.0,"[[1020.0, 351.0, 1119.0, 603.0]]"
1233,2_375,0.0,"[[1209.0, 348.0, 1301.0, 584.0]]"
1234,2_375,0.0,"[[980.0, 263.0, 1043.0, 456.0]]"
1235,2_375,0.0,"[[896.0, 250.0, 970.0, 455.0]]"
1236,2_375,0.0,"[[1240.0, 416.0, 1376.0, 763.0]]"
1237,2_375,0.0,"[[1081.0, 409.0, 1176.0, 682.0]]"
1238,2_376,0.0,"[[1176.0, 335.0, 1262.0, 572.0]]"
1239,2_376,0.0,"[[1152.0, 324.0, 1232.0, 539.0]]"
1240,2_376,0.0,"[[1020.0, 351.0, 1119.0, 603.0]]"
1241,2_376,0.0,"[[1209.0, 348.0, 1301.0, 584.0]]"
1242,2_376,0.0,"[[980.0, 263.0, 1043.0, 456.0]]"
1243,2_376,0.0,"[[896.0, 250.0, 970.0, 455.0]]"
1244,2_376,0.0,"[[1240.0, 416.0, 1376.0, 763.0]]"
1245,2_376,0.0,"[[1081.0, 408.0, 1176.0, 682.0]]"
1246,2_377,0.0,"[[1176.0, 335.0, 1262.0, 572.0]]"
1247,2_377,0.0,"[[1152.0, 324.0, 1232.0, 539.0]]"
1248,2_377,0.0,"[[1020.0, 351.0, 1119.0, 603.0]]"
1249,2_377,0.0,"[[1209.0, 348.0, 1301.0, 584.0]]"
1250,2_377,0.0,"[[980.0, 263.0, 1043.0, 456.0]]"
1251,2_377,0.0,"[[896.0, 250.0, 970.0, 455.0]]"
1252,2_377,0.0,"[[1240.0, 416.0, 1376.0, 763.0]]"
1253,2_377,0.0,"[[1081.0, 409.0, 1176.0, 682.0]]"
1254,2_378,0.0,"[[1168.0, 321.0, 1251.0, 512.0]]"
1255,2_378,0.0,"[[1195.0, 364.0, 1298.0, 629.0]]"
1256,2_378,0.0,"[[932.0, 230.0, 995.0, 418.0]]"
1257,2_378,0.0,"[[1004.0, 269.0, 1052.0, 436.0]]"
1258,2_378,0.0,"[[1200.0, 423.0, 1367.0, 762.0]]"
1259,2_378,0.0,"[[1058.0, 355.0, 1174.0, 676.0]]"
1260,2_379,0.0,"[[1168.0, 321.0, 1251.0, 512.0]]"
1261,2_379,0.0,"[[1195.0, 364.0, 1298.0, 629.0]]"
1262,2_379,0.0,"[[932.0, 230.0, 995.0, 418.0]]"
1263,2_379,0.0,"[[1004.0, 269.0, 1052.0, 436.0]]"
1264,2_379,0.0,"[[1200.0, 423.0, 1367.0, 762.0]]"
1265,2_379,0.0,"[[1058.0, 355.0, 1174.0, 676.0]]"
1266,2_380,0.0,"[[1168.0, 321.0, 1251.0, 512.0]]"
1267,2_380,0.0,"[[1195.0, 364.0, 1298.0, 629.0]]"
1268,2_380,0.0,"[[933.0, 230.0, 995.0, 418.0]]"
1269,2_380,0.0,"[[1004.0, 269.0, 1052.0, 437.0]]"
1270,2_380,0.0,"[[1200.0, 423.0, 1367.0, 762.0]]"
1271,2_380,0.0,"[[1058.0, 355.0, 1175.0, 676.0]]"
1272,2_381,0.0,"[[1168.0, 321.0, 1251.0, 512.0]]"
1273,2_381,0.0,"[[1195.0, 363.0, 1298.0, 629.0]]"
1274,2_381,0.0,"[[932.0, 230.0, 995.0, 418.0]]"
1275,2_381,0.0,"[[1004.0, 269.0, 1052.0, 437.0]]"
1276,2_381,0.0,"[[1200.0, 423.0, 1367.0, 762.0]]"
1277,2_381,0.0,"[[1058.0, 355.0, 1174.0, 676.0]]"
1278,2_382,0.0,"[[1168.0, 321.0, 1251.0, 512.0]]"
1279,2_382,0.0,"[[1195.0, 364.0, 1298.0, 629.0]]"
1280,2_382,0.0,"[[933.0, 230.0, 995.0, 418.0]]"
1281,2_382,0.0,"[[1004.0, 269.0, 1052.0, 437.0]]"
1282,2_382,0.0,"[[1200.0, 422.0, 1367.0, 762.0]]"
1283,2_382,0.0,"[[1058.0, 355.0, 1175.0, 676.0]]"
1284,2_383,0.0,"[[1168.0, 321.0, 1251.0, 513.0]]"
1285,2_383,0.0,"[[1195.0, 363.0, 1298.0, 629.0]]"
1286,2_383,0.0,"[[932.0, 230.0, 995.0, 418.0]]"
1287,2_383,0.0,"[[1004.0, 269.0, 1052.0, 437.0]]"
1288,2_383,0.0,"[[1200.0, 422.0, 1367.0, 762.0]]"
1289,2_383,0.0,"[[1058.0, 355.0, 1175.0, 676.0]]"
1290,2_384,0.0,"[[1168.0, 321.0, 1251.0, 513.0]]"
1291,2_384,0.0,"[[1195.0, 363.0, 1298.0, 629.0]]"
1292,2_384,0.0,"[[933.0, 230.0, 995.0, 418.0]]"
1293,2_384,0.0,"[[1004.0, 269.0, 1052.0, 437.0]]"
1294,2_384,0.0,"[[1200.0, 422.0, 1367.0, 762.0]]"
1295,2_384,0.0,"[[1058.0, 355.0, 1174.0, 676.0]]"
1296,2_385,0.0,"[[1168.0, 321.0, 1251.0, 513.0]]"
1297,2_385,0.0,"[[1195.0, 364.0, 1298.0, 629.0]]"
1298,2_385,0.0,"[[932.0, 230.0, 995.0, 418.0]]"
1299,2_385,0.0,"[[1004.0, 269.0, 1052.0, 437.0]]"
1300,2_385,0.0,"[[1200.0, 423.0, 1367.0, 762.0]]"
1301,2_385,0.0,"[[1058.0, 355.0, 1174.0, 676.0]]"
1302,2_386,0.0,"[[1168.0, 321.0, 1251.0, 513.0]]"
1303,2_386,0.0,"[[1195.0, 364.0, 1298.0, 629.0]]"
1304,2_386,0.0,"[[933.0, 230.0, 995.0, 418.0]]"
1305,2_386,0.0,"[[1004.0, 269.0, 1052.0, 437.0]]"
1306,2_386,0.0,"[[1200.0, 423.0, 1367.0, 762.0]]"
1307,2_386,0.0,"[[1058.0, 355.0, 1175.0, 676.0]]"
1308,2_387,0.0,"[[1168.0, 321.0, 1251.0, 512.0]]"
1309,2_387,0.0,"[[1195.0, 364.0, 1298.0, 629.0]]"
1310,2_387,0.0,"[[932.0, 230.0, 995.0, 418.0]]"
1311,2_387,0.0,"[[1004.0, 269.0, 1052.0, 437.0]]"
1312,2_387,0.0,"[[1200.0, 423.0, 1367.0, 762.0]]"
1313,2_387,0.0,"[[1058.0, 355.0, 1174.0, 676.0]]"
1314,2_388,0.0,"[[1201.0, 325.0, 1277.0, 454.0]]"
1315,2_388,0.0,"[[945.0, 219.0, 1017.0, 397.0]]"
1316,2_388,0.0,"[[1197.0, 378.0, 1299.0, 624.0]]"
1317,2_388,0.0,"[[1091.0, 364.0, 1181.0, 643.0]]"
1318,2_388,0.0,"[[1168.0, 435.0, 1338.0, 800.0]]"
1319,2_389,0.0,"[[1201.0, 325.0, 1277.0, 453.0]]"
1320,2_389,0.0,"[[946.0, 220.0, 1017.0, 398.0]]"
1321,2_389,0.0,"[[1197.0, 378.0, 1299.0, 624.0]]"
1322,2_389,0.0,"[[1091.0, 364.0, 1181.0, 643.0]]"
1323,2_389,0.0,"[[1168.0, 435.0, 1339.0, 800.0]]"
1324,2_390,0.0,"[[1201.0, 325.0, 1277.0, 453.0]]"
1325,2_390,0.0,"[[946.0, 219.0, 1017.0, 398.0]]"
1326,2_390,0.0,"[[1197.0, 378.0, 1298.0, 624.0]]"
1327,2_390,0.0,"[[1091.0, 364.0, 1181.0, 643.0]]"
1328,2_390,0.0,"[[1168.0, 434.0, 1339.0, 800.0]]"
1329,2_391,0.0,"[[1201.0, 325.0, 1278.0, 455.0]]"
1330,2_391,0.0,"[[1198.0, 378.0, 1299.0, 623.0]]"
1331,2_391,0.0,"[[947.0, 219.0, 1017.0, 397.0]]"
1332,2_391,0.0,"[[1091.0, 365.0, 1181.0, 643.0]]"
1333,2_391,0.0,"[[1167.0, 436.0, 1337.0, 800.0]]"
1334,2_392,0.0,"[[1201.0, 325.0, 1278.0, 455.0]]"
1335,2_392,0.0,"[[1198.0, 378.0, 1299.0, 623.0]]"
1336,2_392,0.0,"[[947.0, 219.0, 1017.0, 397.0]]"
1337,2_392,0.0,"[[1091.0, 365.0, 1181.0, 643.0]]"
1338,2_392,0.0,"[[1167.0, 436.0, 1337.0, 800.0]]"
1339,2_393,0.0,"[[1201.0, 325.0, 1278.0, 455.0]]"
1340,2_393,0.0,"[[1198.0, 378.0, 1299.0, 623.0]]"
1341,2_393,0.0,"[[947.0, 219.0, 1017.0, 397.0]]"
1342,2_393,0.0,"[[1091.0, 365.0, 1181.0, 643.0]]"
1343,2_393,0.0,"[[1167.0, 436.0, 1337.0, 800.0]]"
1344,2_394,0.0,"[[1201.0, 325.0, 1278.0, 455.0]]"
1345,2_394,0.0,"[[1198.0, 378.0, 1299.0, 623.0]]"
1346,2_394,0.0,"[[947.0, 219.0, 1017.0, 397.0]]"
1347,2_394,0.0,"[[1091.0, 365.0, 1181.0, 643.0]]"
1348,2_394,0.0,"[[1167.0, 436.0, 1337.0, 800.0]]"
1349,2_395,0.0,"[[1201.0, 325.0, 1278.0, 455.0]]"
1350,2_395,0.0,"[[1198.0, 378.0, 1299.0, 623.0]]"
1351,2_395,0.0,"[[947.0, 219.0, 1017.0, 397.0]]"
1352,2_395,0.0,"[[1091.0, 365.0, 1181.0, 643.0]]"
1353,2_395,0.0,"[[1167.0, 436.0, 1337.0, 800.0]]"
1354,2_396,0.0,"[[1201.0, 325.0, 1278.0, 455.0]]"
1355,2_396,0.0,"[[1198.0, 378.0, 1299.0, 623.0]]"
1356,2_396,0.0,"[[947.0, 219.0, 1017.0, 397.0]]"
1357,2_396,0.0,"[[1091.0, 365.0, 1181.0, 643.0]]"
1358,2_396,0.0,"[[1167.0, 436.0, 1337.0, 800.0]]"
1359,2_397,0.0,"[[1201.0, 325.0, 1278.0, 455.0]]"
1360,2_397,0.0,"[[1198.0, 378.0, 1299.0, 623.0]]"
1361,2_397,0.0,"[[947.0, 219.0, 1017.0, 397.0]]"
1362,2_397,0.0,"[[1091.0, 365.0, 1181.0, 643.0]]"
1363,2_397,0.0,"[[1167.0, 436.0, 1337.0, 800.0]]"
1364,2_398,0.0,"[[1201.0, 325.0, 1278.0, 455.0]]"
1365,2_398,0.0,"[[1198.0, 378.0, 1299.0, 623.0]]"
1366,2_398,0.0,"[[947.0, 219.0, 1017.0, 397.0]]"
1367,2_398,0.0,"[[1091.0, 365.0, 1181.0, 643.0]]"
1368,2_398,0.0,"[[1167.0, 436.0, 1337.0, 800.0]]"
1369,2_399,0.0,"[[1201.0, 325.0, 1278.0, 455.0]]"
1370,2_399,0.0,"[[1198.0, 378.0, 1299.0, 623.0]]"
1371,2_399,0.0,"[[947.0, 219.0, 1017.0, 397.0]]"
1372,2_399,0.0,"[[1091.0, 365.0, 1181.0, 643.0]]"
1373,2_399,0.0,"[[1167.0, 436.0, 1337.0, 800.0]]"
1374,2_400,0.0,"[[1201.0, 325.0, 1278.0, 455.0]]"
1375,2_400,0.0,"[[1198.0, 378.0, 1299.0, 623.0]]"
1376,2_400,0.0,"[[947.0, 219.0, 1017.0, 397.0]]"
1377,2_400,0.0,"[[1091.0, 365.0, 1181.0, 643.0]]"
1378,2_400,0.0,"[[1167.0, 436.0, 1337.0, 800.0]]"
1379,2_401,0.0,"[[1201.0, 325.0, 1278.0, 455.0]]"
1380,2_401,0.0,"[[1198.0, 378.0, 1299.0, 623.0]]"
1381,2_401,0.0,"[[947.0, 219.0, 1017.0, 397.0]]"
1382,2_401,0.0,"[[1091.0, 365.0, 1181.0, 643.0]]"
1383,2_401,0.0,"[[1167.0, 436.0, 1337.0, 800.0]]"
1384,2_402,0.0,"[[1154.0, 403.0, 1283.0, 653.0]]"
1385,2_402,0.0,"[[1234.0, 330.0, 1311.0, 458.0]]"
1386,2_402,0.0,"[[952.0, 204.0, 1027.0, 381.0]]"
1387,2_402,0.0,"[[1097.0, 381.0, 1196.0, 634.0]]"
1388,2_402,0.0,"[[1161.0, 441.0, 1314.0, 850.0]]"
1389,2_403,0.0,"[[1154.0, 403.0, 1283.0, 653.0]]"
1390,2_403,0.0,"[[1234.0, 330.0, 1311.0, 458.0]]"
1391,2_403,0.0,"[[952.0, 204.0, 1027.0, 381.0]]"
1392,2_403,0.0,"[[1097.0, 381.0, 1196.0, 634.0]]"
1393,2_403,0.0,"[[1161.0, 439.0, 1314.0, 850.0]]"
1394,2_404,0.0,"[[1154.0, 402.0, 1283.0, 653.0]]"
1395,2_404,0.0,"[[1234.0, 330.0, 1311.0, 458.0]]"
1396,2_404,0.0,"[[952.0, 205.0, 1026.0, 381.0]]"
1397,2_404,0.0,"[[1097.0, 381.0, 1196.0, 634.0]]"
1398,2_404,0.0,"[[1161.0, 439.0, 1315.0, 850.0]]"
1399,2_405,0.0,"[[1154.0, 402.0, 1283.0, 653.0]]"
1400,2_405,0.0,"[[1234.0, 330.0, 1311.0, 458.0]]"
1401,2_405,0.0,"[[952.0, 205.0, 1026.0, 381.0]]"
1402,2_405,0.0,"[[1097.0, 381.0, 1196.0, 634.0]]"
1403,2_405,0.0,"[[1161.0, 439.0, 1315.0, 850.0]]"
1404,2_406,0.0,"[[1154.0, 402.0, 1283.0, 653.0]]"
1405,2_406,0.0,"[[1234.0, 330.0, 1311.0, 458.0]]"
1406,2_406,0.0,"[[952.0, 205.0, 1026.0, 381.0]]"
1407,2_406,0.0,"[[1097.0, 381.0, 1196.0, 634.0]]"
1408,2_406,0.0,"[[1161.0, 439.0, 1315.0, 850.0]]"
1409,2_407,0.0,"[[1154.0, 403.0, 1283.0, 653.0]]"
1410,2_407,0.0,"[[1234.0, 330.0, 1311.0, 458.0]]"
1411,2_407,0.0,"[[952.0, 204.0, 1026.0, 381.0]]"
1412,2_407,0.0,"[[1097.0, 381.0, 1196.0, 634.0]]"
1413,2_407,0.0,"[[1161.0, 439.0, 1315.0, 850.0]]"
1414,2_408,0.0,"[[1154.0, 403.0, 1283.0, 653.0]]"
1415,2_408,0.0,"[[1234.0, 330.0, 1311.0, 458.0]]"
1416,2_408,0.0,"[[952.0, 204.0, 1026.0, 381.0]]"
1417,2_408,0.0,"[[1097.0, 381.0, 1196.0, 634.0]]"
1418,2_408,0.0,"[[1161.0, 439.0, 1315.0, 850.0]]"
1419,2_409,0.0,"[[1213.0, 460.0, 1299.0, 622.0]]"
1420,2_409,0.0,"[[1081.0, 200.0, 1114.0, 301.0]]"
1421,2_409,0.0,"[[1133.0, 312.0, 1219.0, 455.0]]"
1422,2_409,0.0,"[[1258.0, 333.0, 1358.0, 500.0]]"
1423,2_409,0.0,"[[968.0, 188.0, 1027.0, 348.0]]"
1424,2_409,0.0,"[[1103.0, 399.0, 1249.0, 684.0]]"
1425,2_409,0.0,"[[1115.0, 568.0, 1281.0, 904.0]]"
1426,2_410,0.0,"[[1214.0, 460.0, 1299.0, 622.0]]"
1427,2_410,0.0,"[[1081.0, 200.0, 1114.0, 302.0]]"
1428,2_410,0.0,"[[1133.0, 312.0, 1219.0, 455.0]]"
1429,2_410,0.0,"[[1257.0, 333.0, 1358.0, 501.0]]"
1430,2_410,0.0,"[[968.0, 188.0, 1027.0, 348.0]]"
1431,2_410,0.0,"[[1104.0, 399.0, 1249.0, 685.0]]"
1432,2_410,0.0,"[[1115.0, 568.0, 1281.0, 904.0]]"
1433,2_411,0.0,"[[1213.0, 460.0, 1299.0, 622.0]]"
1434,2_411,0.0,"[[1081.0, 200.0, 1114.0, 302.0]]"
1435,2_411,0.0,"[[1133.0, 312.0, 1219.0, 455.0]]"
1436,2_411,0.0,"[[1257.0, 333.0, 1358.0, 501.0]]"
1437,2_411,0.0,"[[968.0, 188.0, 1027.0, 348.0]]"
1438,2_411,0.0,"[[1104.0, 399.0, 1249.0, 685.0]]"
1439,2_411,0.0,"[[1115.0, 568.0, 1281.0, 904.0]]"
1440,2_412,0.0,"[[1212.0, 460.0, 1299.0, 623.0]]"
1441,2_412,0.0,"[[1081.0, 200.0, 1114.0, 302.0]]"
1442,2_412,0.0,"[[1133.0, 312.0, 1219.0, 455.0]]"
1443,2_412,0.0,"[[1257.0, 333.0, 1358.0, 501.0]]"
1444,2_412,0.0,"[[968.0, 188.0, 1027.0, 348.0]]"
1445,2_412,0.0,"[[1104.0, 399.0, 1249.0, 685.0]]"
1446,2_412,0.0,"[[1115.0, 568.0, 1281.0, 904.0]]"
1447,2_413,0.0,"[[1212.0, 460.0, 1299.0, 623.0]]"
1448,2_413,0.0,"[[1081.0, 201.0, 1114.0, 302.0]]"
1449,2_413,0.0,"[[1133.0, 312.0, 1219.0, 455.0]]"
1450,2_413,0.0,"[[1257.0, 333.0, 1358.0, 501.0]]"
1451,2_413,0.0,"[[968.0, 188.0, 1027.0, 348.0]]"
1452,2_413,0.0,"[[1104.0, 399.0, 1249.0, 685.0]]"
1453,2_413,0.0,"[[1115.0, 568.0, 1281.0, 904.0]]"
1454,2_414,0.0,"[[1212.0, 460.0, 1299.0, 623.0]]"
1455,2_414,0.0,"[[1081.0, 201.0, 1114.0, 302.0]]"
1456,2_414,0.0,"[[1133.0, 312.0, 1219.0, 455.0]]"
1457,2_414,0.0,"[[1257.0, 333.0, 1358.0, 501.0]]"
1458,2_414,0.0,"[[968.0, 188.0, 1027.0, 348.0]]"
1459,2_414,0.0,"[[1104.0, 399.0, 1249.0, 685.0]]"
1460,2_414,0.0,"[[1115.0, 568.0, 1281.0, 904.0]]"
1461,2_415,0.0,"[[1212.0, 460.0, 1299.0, 623.0]]"
1462,2_415,0.0,"[[1081.0, 201.0, 1114.0, 302.0]]"
1463,2_415,0.0,"[[1133.0, 312.0, 1219.0, 455.0]]"
1464,2_415,0.0,"[[1257.0, 333.0, 1358.0, 501.0]]"
1465,2_415,0.0,"[[968.0, 188.0, 1027.0, 348.0]]"
1466,2_415,0.0,"[[1104.0, 399.0, 1249.0, 685.0]]"
1467,2_415,0.0,"[[1115.0, 568.0, 1281.0, 904.0]]"
1468,2_416,0.0,"[[1212.0, 460.0, 1299.0, 623.0]]"
1469,2_416,0.0,"[[1081.0, 200.0, 1114.0, 302.0]]"
1470,2_416,0.0,"[[1133.0, 312.0, 1219.0, 455.0]]"
1471,2_416,0.0,"[[1257.0, 333.0, 1358.0, 501.0]]"
1472,2_416,0.0,"[[968.0, 188.0, 1027.0, 348.0]]"
1473,2_416,0.0,"[[1104.0, 399.0, 1249.0, 685.0]]"
1474,2_416,0.0,"[[1115.0, 568.0, 1281.0, 904.0]]"
1475,2_417,0.0,"[[1212.0, 460.0, 1299.0, 623.0]]"
1476,2_417,0.0,"[[1081.0, 201.0, 1114.0, 302.0]]"
1477,2_417,0.0,"[[1133.0, 312.0, 1219.0, 455.0]]"
1478,2_417,0.0,"[[1257.0, 333.0, 1358.0, 501.0]]"
1479,2_417,0.0,"[[968.0, 188.0, 1027.0, 348.0]]"
1480,2_417,0.0,"[[1104.0, 399.0, 1249.0, 685.0]]"
1481,2_417,0.0,"[[1115.0, 568.0, 1281.0, 904.0]]"
1482,2_418,0.0,"[[1107.0, 470.0, 1260.0, 669.0]]"
1483,2_418,0.0,"[[1154.0, 329.0, 1249.0, 489.0]]"
1484,2_418,0.0,"[[1077.0, 186.0, 1115.0, 356.0]]"
1485,2_418,0.0,"[[1180.0, 481.0, 1281.0, 669.0]]"
1486,2_418,0.0,"[[1185.0, 369.0, 1252.0, 564.0]]"
1487,2_418,0.0,"[[976.0, 185.0, 1028.0, 345.0]]"
1488,2_418,0.0,"[[1056.0, 418.0, 1205.0, 643.0]]"
1489,2_418,0.0,"[[1270.0, 344.0, 1369.0, 556.0]]"
1490,2_418,0.0,"[[1044.0, 600.0, 1260.0, 917.0]]"
1491,2_419,0.0,"[[1154.0, 328.0, 1249.0, 488.0]]"
1492,2_419,0.0,"[[1078.0, 186.0, 1115.0, 355.0]]"
1493,2_419,0.0,"[[1181.0, 481.0, 1281.0, 669.0]]"
1494,2_419,0.0,"[[1185.0, 369.0, 1252.0, 567.0]]"
1495,2_419,0.0,"[[976.0, 185.0, 1028.0, 345.0]]"
1496,2_419,0.0,"[[1056.0, 418.0, 1205.0, 644.0]]"
1497,2_419,0.0,"[[1270.0, 344.0, 1370.0, 556.0]]"
1498,2_419,0.0,"[[1044.0, 600.0, 1261.0, 917.0]]"
1499,2_420,0.0,"[[1154.0, 329.0, 1249.0, 488.0]]"
1500,2_420,0.0,"[[1078.0, 186.0, 1115.0, 355.0]]"
1501,2_420,0.0,"[[1180.0, 481.0, 1281.0, 670.0]]"
1502,2_420,0.0,"[[1185.0, 369.0, 1252.0, 566.0]]"
1503,2_420,0.0,"[[976.0, 185.0, 1028.0, 345.0]]"
1504,2_420,0.0,"[[1056.0, 418.0, 1205.0, 644.0]]"
1505,2_420,0.0,"[[1270.0, 344.0, 1370.0, 556.0]]"
1506,2_420,0.0,"[[1044.0, 600.0, 1260.0, 917.0]]"
1507,2_421,0.0,"[[1154.0, 328.0, 1249.0, 489.0]]"
1508,2_421,0.0,"[[1176.0, 482.0, 1280.0, 669.0]]"
1509,2_421,0.0,"[[1077.0, 186.0, 1116.0, 355.0]]"
1510,2_421,0.0,"[[1184.0, 368.0, 1252.0, 571.0]]"
1511,2_421,0.0,"[[975.0, 181.0, 1032.0, 344.0]]"
1512,2_421,0.0,"[[1056.0, 419.0, 1205.0, 643.0]]"
1513,2_421,0.0,"[[1270.0, 344.0, 1372.0, 555.0]]"
1514,2_421,0.0,"[[1044.0, 599.0, 1261.0, 917.0]]"
1515,2_422,0.0,"[[1153.0, 327.0, 1249.0, 489.0]]"
1516,2_422,0.0,"[[1176.0, 482.0, 1280.0, 669.0]]"
1517,2_422,0.0,"[[1077.0, 186.0, 1116.0, 355.0]]"
1518,2_422,0.0,"[[1184.0, 368.0, 1252.0, 572.0]]"
1519,2_422,0.0,"[[975.0, 181.0, 1032.0, 344.0]]"
1520,2_422,0.0,"[[1056.0, 419.0, 1205.0, 644.0]]"
1521,2_422,0.0,"[[1270.0, 344.0, 1372.0, 555.0]]"
1522,2_422,0.0,"[[1044.0, 599.0, 1261.0, 917.0]]"
1523,2_423,0.0,"[[1153.0, 327.0, 1249.0, 489.0]]"
